l0|l1|m0|m1|q01|q10|tree|ntips|tipstates
1.18696995871241|1.15243736170282|1.18016813925451|1.21498558541657|1.02384351915691|1.29316129095745|NA|0|NA
1.13526138469062|1.13945325249858|1.24756852253268|1.18659150487272|1.20974130505044|1.14528036176151|NA|0|NA
1.1919666002134|1.10282611784077|1.05403756060665|1.18561344937218|1.16395818557506|1.17778870285775|NA|0|NA
1.23884469736588|1.17077169450064|1.197456172123|1.18114301676694|1.19245131815005|1.21088439171549|NA|0|NA
1.21931372061739|1.22381136703984|1.23943526230954|1.16343328516961|1.16011533587498|1.21638008481391|NA|0|NA
1.13945437089034|1.15634754574718|1.16613236977129|1.32203394422852|1.14413152061273|1.25153379835293|NA|0|NA
1.23854846290917|1.05130199932144|1.23167533657686|1.17934581143907|1.16499240777847|1.20783280897474|NA|0|NA
1.11896077202247|1.12828159331276|1.11211290918665|1.2365604973087|1.09652165983758|1.24500962473345|NA|0|NA
1.18944224364391|1.10278568389024|1.13366977664909|1.03786676013732|1.13312611512981|1.1398527371944|NA|0|NA
1.10163437757011|1.3099445231484|1.14775243207733|1.21822752914773|1.16806855378955|1.12363840034474|NA|0|NA
1.23543421200007|1.06683451794684|1.10850296389128|1.19934734067541|1.12586026201203|1.20664405234171|NA|0|NA
1.25969821882106|1.21265838529295|1.21772397869143|1.07456426199929|1.08593681439262|1.20586370908495|NA|0|NA
1.1118796027238|1.28527308806608|1.13301329561862|1.2220325800002|1.24717121559212|1.13804650248495|NA|0|NA
1.067174633701|1.14093008762019|1.07460015700972|1.07908343964281|1.08131475912164|1.27313207838348|NA|0|NA
1.22478616439543|1.1379496300864|1.18452258122449|1.24133605025855|1.13462410746722|1.20349439914465|NA|0|NA
1.21334932959125|1.11240346041228|1.10753826984156|1.11526899812359|1.0931799892194|1.22221334082602|NA|0|NA
1.25583170443544|1.16010714037351|1.23382017678354|1.19513182614716|1.21417480197281|1.21988088684823|NA|0|NA
1.13640637231256|1.19792656062455|1.18375310349174|1.2223890412115|1.08749081788197|1.14249050627423|NA|0|NA
1.20651705281119|1.12752733106025|1.21274680376651|1.15606299712754|1.13818175958203|1.1601041549897|NA|0|NA
1.18306576519032|1.08054647853332|1.25193973972491|1.13118238057338|1.0828565650739|1.08551221317835|NA|0|NA
1.1554566827399|1.1196715771352|1.11828394050659|1.23106176395|1.22761222036134|1.17784979621866|NA|0|NA
1.09699194119315|1.23782431215405|1.16158533003347|1.09864458300205|1.15881961553182|1.05403206955299|NA|0|NA
1.15255300570391|1.16317213446031|1.20591874230834|1.24327783372652|1.19917780585354|1.16458058604477|NA|0|NA
1.09914277039269|1.18286671368243|1.24156577198728|1.2010299939493|1.23545583767714|1.26487232857749|NA|0|NA
1.28566437216472|1.1722615165663|1.09630735761704|1.23810240523946|1.20116140288034|1.08845772632543|NA|0|NA
1.13938202549853|1.07547978456473|1.24177990859223|1.16115064574133|1.11796319674026|1.10808060137013|NA|0|NA
1.1940356820711|1.18389894405254|1.19268215933975|1.10086666075342|1.28372342561841|1.09058280887226|NA|0|NA
1.20122528845566|1.16227446247056|1.11018683393159|1.1212683127871|1.13188971705133|1.15047818174201|NA|0|NA
1.18413143658162|1.22735344379216|1.26286832198241|1.08210853310606|1.18755226010049|1.20590168559638|NA|0|NA
1.15008804996764|1.19572153941186|1.16029098101843|1.21767633430016|1.12953047869573|1.09179924039179|NA|0|NA
1.16688875666527|1.09763242500102|1.25364059325265|1.15727874423239|1.187017646827|1.17894960588861|NA|0|NA
1.1259794747269|1.13786004655659|1.17579809319465|1.15364072848474|1.12599016363212|1.25017774821776|NA|0|NA
1.1186540154088|1.23915975852045|1.21259811424946|1.19450527929356|1.09883914325973|1.19985707213207|NA|0|NA
1.28414793055629|1.17865346309926|1.1166280944177|1.11504593885354|1.20185679536904|1.06310355430832|NA|0|NA
1.12115697884691|1.1780226037119|1.19936408909086|1.11845704818116|1.12498324908753|1.03263183675869|NA|0|NA
1.14968137952712|1.23701847311265|1.2073442917945|1.18713988957593|1.12513534470891|1.22941841348196|NA|0|NA
1.18630720152511|1.34075858293418|1.05197882713157|1.20320515357576|1.13925055298584|1.08434604407527|NA|0|NA
1.21022050253051|1.12150324784066|1.18348170137352|1.18868553037974|1.2083705056201|1.16816609709204|NA|0|NA
1.14395454972644|1.22485009326833|1.26151905960274|1.14881139536284|1.15424144359633|1.17534000155148|NA|0|NA
1.17361022908718|1.17580043209449|1.2023649079823|1.13343656104889|1.21983345927497|1.12455252086388|NA|0|NA
1.13944559821126|1.08692546996952|1.16564445175611|1.19106545442085|1.08676663677518|1.07867690347542|NA|0|NA
1.17681332471729|1.11086332076466|1.16610159380063|1.223614066289|1.24254117294397|1.13233963802103|NA|0|NA
1.24125443057099|1.14180038678762|1.17843048846273|1.02327617867513|1.19601616508162|1.1435272586392|NA|0|NA
1.12326736028845|1.12357705443445|1.1446245298157|1.20393699724414|1.25116906866882|1.11818557584163|NA|0|NA
1.13281371892819|1.1781122549791|1.15760001783449|1.16165718866644|1.19102047542745|1.24477036039776|NA|0|NA
1.07798949311231|1.1942738707396|1.0724868502297|1.139010610662|1.10171721271016|1.1233113508487|NA|0|NA
1.27444773992917|1.18258107316568|1.26028668953074|1.14813738465896|1.20982428384862|1.08334155826104|NA|0|NA
1.13028851662921|1.10245206952953|1.16629528792976|1.15396552977304|1.10633090412338|1.22440296423193|NA|0|NA
1.15326700565786|1.16386013502316|1.13133206354068|1.18786110580997|1.19685410407424|1.16404087398151|NA|0|NA
1.18226723355623|1.10608046702399|1.27093903604645|1.07989289194644|1.00404263369544|1.16116733628785|NA|0|NA
1.07436541639145|1.19105081631967|1.23965685160514|1.12527316128457|1.05897774953579|1.11173920042902|NA|0|NA
1.21166224112939|1.1541065376625|1.21192938209693|1.11452810915106|1.11369053156176|1.06974479148761|NA|0|NA
1.20411518012433|1.2022084580532|1.20891356649095|1.17958677455184|1.14186138222882|1.19481016404148|NA|0|NA
1.1798738304802|1.08859239062019|1.21171763592113|1.22469368535497|1.18356623496967|1.14203981783288|NA|0|NA
1.04182538859576|1.15857303921347|1.18850871198916|1.18975971834417|1.2103496059301|1.25630261299207|NA|0|NA
1.18778944439869|1.18346549285415|1.27242583315222|1.16236554162362|1.30124825179884|1.17087487680982|NA|0|NA
1.11764191647006|1.14765900669416|1.11692997641404|1.22841318002345|1.14686581655702|1.19380582574568|NA|0|NA
1.22597490800973|1.19803129361808|1.16623158541797|1.11678536008522|1.23293364713982|1.10553437518732|NA|0|NA
1.18543665894232|1.2150522222856|1.10297431069196|1.25612912059696|1.112006973221|1.22997329900239|NA|0|NA
1.255502458372|1.2245287944455|1.14463628071332|1.10864927053928|1.15731817549031|1.17568484431591|NA|0|NA
1.0555910225115|1.13505148098839|1.24405450350709|1.11515940025185|1.21292002738067|1.20847438811054|NA|0|NA
1.17928412734752|1.12688013810161|1.18911889499717|1.12441194786761|1.20883595745707|1.23175640179218|NA|0|NA
1.06258209851611|1.23018989097027|1.17783934601878|1.15779569815873|1.15559174190179|1.16949385005923|NA|0|NA
1.17616731184068|1.08800024474927|1.12356047520556|1.16990045188659|1.18455891045976|1.22947797483161|NA|0|NA
1.10461077949746|1.20393632335999|1.20095743471272|1.15425134735075|1.18036316613095|1.24582272252577|NA|0|NA
1.19612623343106|1.14848437055944|1.18309115771467|1.15377143331266|1.1237824877454|1.14880298599796|NA|0|NA
1.15831093109059|1.12229492106558|1.12541789808262|1.07318892945931|1.12607398453953|1.14204778851044|NA|0|NA
1.25232507152876|1.1393516563671|1.1908295270188|1.16441329072079|1.2251538901044|1.06177042716728|NA|0|NA
1.133053121747|1.18623834708275|1.09146461847905|1.16275917942218|1.04379567511749|1.14760454540852|NA|0|NA
1.22557322463028|1.21094529815466|1.15185043142635|1.19364525283841|1.09429256803672|1.16535564230668|NA|0|NA
1.2138026129818|1.24622296610082|1.11031140707355|1.15468658069815|1.13022441760603|1.19596999124138|NA|0|NA
1.17995469569277|1.19619847584337|1.21389231774301|1.33525997387386|1.13220797757349|1.15410971474188|NA|0|NA
1.17071092259195|1.11217477336753|1.14847087053177|1.19645753261013|1.16884961688259|1.19017992022773|NA|0|NA
1.18473469242554|1.19609520344337|1.11670546375176|1.20057789384129|1.18350038902994|1.15998198728617|NA|0|NA
1.2466459001193|1.11203878539709|1.1488061657579|1.19969709274281|1.22911868934565|1.16870951614214|NA|0|NA
1.12758214985793|1.15419495114723|1.2074834488101|1.27839400694288|1.20874966793205|1.18899942084548|NA|0|NA
1.23220873499299|1.17691977109535|1.11371828070683|1.20509035969623|1.1203883416853|1.17890625261711|NA|0|NA
1.27563832419963|1.08547562023555|1.1175741283679|1.1217065617028|1.21844686883268|1.17244247093294|NA|0|NA
1.08184191894754|1.19262896501442|1.19529870900189|1.27218373061106|1.09353473784767|1.18890112536388|NA|0|NA
1.17955739780981|1.17718785771147|1.11638402093378|1.11108282038833|1.23642393759547|1.16605793650056|NA|0|NA
1.08798026367151|1.19852616218722|1.11656923830798|1.21388557725788|1.15026675312504|1.20510672722497|NA|0|NA
1.09933825709531|1.10962873174095|1.14607745441979|1.1834381425704|1.10941603563995|1.0725887940101|NA|0|NA
1.13348224174257|1.19820451272549|1.10892755060667|1.13373762716152|1.16705624045093|1.12057271958125|NA|0|NA
1.11143588641656|1.11282674229575|1.20482194946575|1.20015390129344|1.17531591196812|1.1679638003686|NA|0|NA
1.17297086500918|1.16404870045571|1.0751962649804|1.1043515808201|1.21467638691558|1.34001795981321|NA|0|NA
1.2450602653577|1.24668361153269|1.11721430919156|1.10669861994642|1.14414428024004|1.18131792026239|NA|0|NA
1.16497071395685|1.18659491077311|1.26973041843635|1.08684072532409|1.23271051082587|1.10460377524846|NA|0|NA
1.09254912921492|1.22277784253275|1.27833769177349|1.1235158471996|1.13705088412836|1.16404697953883|NA|0|NA
1.18080933989562|1.0386402055646|1.16784642491085|1.19845707343634|1.04410858220943|1.16123361240471|NA|0|NA
1.17418257265916|1.08700738940052|1.24341768465518|1.10601983114937|1.14753185464741|1.17682348333492|NA|0|NA
1.31048573908839|1.13590738515827|1.07391598840954|1.08410722592448|1.11622852864774|1.14360833001706|NA|0|NA
1.19710896530877|1.19362768449833|1.14582449913497|1.12679299624494|1.16978738584015|1.15487175702316|NA|0|NA
1.25855927988607|1.2170058005916|1.16694900908418|1.14274452072432|1.17774144777672|1.10342041832537|NA|0|NA
1.10059177814822|1.13903848144211|1.01479090952968|1.10381960116797|1.18105281360618|1.09222039317361|NA|0|NA
1.08703509997759|1.0937532294043|1.13339459840922|1.17524084502259|1.16134277182314|1.17963982005513|NA|0|NA
1.19669678867702|1.10643046838985|1.12446621583609|1.18333724046307|1.2507423553313|1.14922913443518|NA|0|NA
1.09619205306769|1.14175558475071|1.19186066335677|1.21746071054748|1.2670971442658|1.27457125998156|NA|0|NA
1.10553423051153|1.17661094974768|1.15868840792327|1.20911114464295|1.19053811712782|1.166826166536|NA|0|NA
1.2914515695955|1.14556487690473|1.06642462024851|1.14951788860341|1.19161128968633|1.20342035108526|NA|0|NA
1.26839928943789|1.21498387149737|1.20359851176366|1.23013883243122|1.20527267835912|1.20166605726421|NA|0|NA
1.21597043712748|1.13075889345991|1.16317684714062|1.20237106727979|1.11861109452748|1.17939944822744|NA|0|NA
1.20415760821841|1.24845282864779|1.10046757447433|1.14895552371175|1.12397550256264|1.23117900105135|NA|0|NA
1.18773111678703|1.18282253526123|1.15001130321578|1.08017705544416|1.10494629367659|1.03845159961987|NA|0|NA
1.1105625949685|1.14475385735297|1.0596945903635|1.2292520048529|1.18093765316836|1.13879083663741|NA|0|NA
1.17734863630423|1.12813115936338|1.14335511651207|1.15711419755318|1.11751611101836|1.15987913732255|NA|0|NA
1.17403136936892|1.11155813941535|1.23070469007507|1.11650121636607|1.20329044620569|1.19704250717957|NA|0|NA
1.25576711712763|1.13548904849051|1.25788986448417|1.19371786948308|1.10123035221179|1.08617663438975|NA|0|NA
1.08445206583049|1.16504633073846|1.23270408964081|1.17190621284225|1.14081337623613|1.08448353847855|NA|0|NA
1.08251015697497|1.23668858873633|1.2127628765738|1.25958453821233|1.14382045070099|1.26911525490876|NA|0|NA
1.21738540115133|1.10822729885922|1.13923546837616|1.16589146710395|1.08662765013565|1.14855902574524|NA|0|NA
1.18175243715628|1.10668771580621|1.12993558558896|1.19510757463056|1.17709429487708|1.16769572038719|NA|0|NA
1.10691364556124|1.12824343903469|1.1533004939169|1.13010734447881|1.15134765264697|1.16122417897122|NA|0|NA
1.19901873234211|1.14346850360173|1.11847785304452|1.1417561433585|1.15276268427666|1.09430577455632|NA|0|NA
1.08362899179408|1.10162465279491|1.19444451767422|1.19504159066254|1.16217847849311|1.18313509934467|NA|0|NA
1.24345859815562|1.10422152930652|1.13776003151279|1.14826300478544|1.14919520412784|1.16243130894441|NA|0|NA
1.05051134055071|1.07297266283191|1.26713831468508|1.13781576238451|1.12327838202759|1.12094816092384|NA|0|NA
1.18889848110126|1.08200793295218|1.22116943238346|1.10457544821064|1.14654564885234|1.21017641853622|NA|0|NA
1.18285718771369|1.1331926514514|1.13120143759093|1.20426891544933|1.21859607513022|1.08274428127117|NA|0|NA
1.14871867212566|1.1465957660938|1.11476172399742|1.18169894515675|1.29397672228359|1.12588772546885|NA|0|NA
1.18895575650345|1.1424298120142|1.24464478009809|1.27977074022605|1.15367717199728|1.21466594647613|NA|0|NA
1.19580845460289|1.22085532818066|1.16076516373482|1.2912271871283|1.19911845088336|1.07943346827057|NA|0|NA
1.15774277569813|1.15645736206354|1.14611173490024|1.08991455476211|1.13286659281783|1.22950451605375|NA|0|NA
1.1979968536188|1.05795829889108|1.14065988732251|1.19025317844463|1.09729504161239|1.11464870847252|NA|0|NA
1.26824208122702|1.08599364008511|1.07043910369828|1.20381059600799|1.09675214006454|1.21423757895506|NA|0|NA
1.12307865254413|1.18755188774139|1.24080153354282|1.10251338165825|1.11790870391829|1.22119194337967|NA|0|NA
1.22094644490552|1.12308222125915|1.20992827301497|1.16501731088859|1.05048233666157|1.08269151420135|NA|0|NA
1.1887263498034|1.11914747018975|1.0401703895758|1.12309701140969|1.10456066903432|1.27074389916854|NA|0|NA
1.2290739811182|1.20641962958276|1.26339593118629|1.10052604258762|1.21915581572919|1.16787490236546|NA|0|NA
1.15258425277988|1.23933286254063|1.08239473739341|1.16073040923336|1.12814281505172|1.17252536842267|NA|0|NA
1.2266325436193|1.20964470629223|1.12145150412872|1.09435854730904|1.10977072125742|1.19049414039563|NA|0|NA
1.15159519273136|1.07587462252026|1.24195352340894|1.17128309355272|1.13950139795031|1.09300781762136|NA|0|NA
1.24909092168781|1.13753787652764|1.1366354326126|1.20056235705184|1.16959345323523|1.11792114886094|NA|0|NA
1.15460173789289|1.14193922430829|1.12371078517145|1.05813845426507|1.1002999418312|1.15201735712437|NA|0|NA
1.14517583103924|1.07545055606949|1.15084017468031|1.13175437653479|1.11701136931444|1.13821517383492|NA|0|NA
1.14446432425354|1.20549753708947|1.04469730452555|1.11653474013526|1.14503390933435|1.08069067731522|NA|0|NA
1.1744343619165|1.11916456165714|1.2377461892928|1.14628869873359|1.17956417109913|1.14106051191455|NA|0|NA
1.15960632962462|1.17521967962116|1.16710510885281|1.13709494774792|1.09848814361217|1.0245368351798|NA|0|NA
1.12518502787611|1.14112413128703|1.17252051378929|1.11889096265543|1.13814787557292|1.22990800755453|NA|0|NA
1.11679747952525|1.17480547416822|1.113120645257|1.09049630182951|1.14669884037567|1.14135950951127|NA|0|NA
1.18436822496387|1.09399387169273|1.18350052584163|1.1111232136041|1.1465372089012|1.09783708810897|NA|0|NA
1.15127391003679|1.20714694838321|1.24304055771965|1.28661314040429|1.09826508323711|1.19271263944342|NA|0|NA
1.09321489856399|1.09809697812059|1.16118560598577|1.10811587561965|1.17656437177096|1.19932984688267|NA|0|NA
1.11905866272243|1.24974706397415|1.10872225705066|1.2353229575406|1.0917432944645|1.18977252132341|NA|0|NA
1.11708484349621|1.12253995512294|1.08109771730022|1.19122763451857|1.12247607862153|1.1628793020837|NA|0|NA
1.14432509843529|1.18155470912539|1.14549322562759|1.05786765251163|1.16747957124207|1.12642325791859|NA|0|NA
1.10962616382634|1.104180961873|1.19691648326271|1.21885421660907|1.25223872884864|1.18487142175141|NA|0|NA
1.21746456619998|1.16809744619172|1.01324618204595|1.20988996178097|1.21225605748447|1.18778221731638|NA|0|NA
1.06268768867318|1.22770320945937|1.2503240618633|1.07018610538624|1.14524561684747|1.08565667192134|NA|0|NA
1.0863558384998|1.21891585699936|1.14758951551669|1.12994226063889|1.15156591794224|1.15872213390506|NA|0|NA
1.1593769714489|1.10664739231272|1.08764822455071|1.15987295382079|1.16404610903295|1.14492530618773|NA|0|NA
1.10226371306107|1.17387162803362|1.0924042346078|1.12396951493875|1.14078053220728|1.18732756555457|NA|0|NA
1.08547869862982|1.05829655855439|1.18427655189173|1.17913156393424|1.19030523056292|1.20335106642166|NA|0|NA
1.19890455188932|1.21747679907784|1.18403145816948|1.11811554387105|1.08151225571895|1.15539969477789|NA|0|NA
1.17475116710913|1.10310161773933|1.08249053447499|1.06556773897083|1.2302774710953|1.19552552399382|NA|0|NA
1.10086004435753|1.06407398114632|1.11304701911732|1.16695170337442|1.26127515702767|1.15991951868607|NA|0|NA
1.15125617743322|1.34261264913326|1.07006874305583|1.16162676234153|1.08843036163482|1.16597119219602|NA|0|NA
1.12058887287088|1.22689032335894|1.25241483629982|1.27221679513638|1.13614085129086|1.21094401719925|NA|0|NA
1.21251664130131|1.238427566425|1.16659368628259|1.20124793843637|1.13289003701499|1.16101149022093|NA|0|NA
1.14983429315166|1.20174060562516|1.22351511490128|1.18319074836083|1.09567358601757|1.12542938299346|NA|0|NA
1.31378393301339|1.12158435971258|1.24544298029891|1.12738417711731|1.15124638380869|1.19835430291186|NA|0|NA
1.22801157247338|1.20645575928644|1.22309599590429|1.07314447059619|1.13097890275794|1.14128798177119|NA|0|NA
1.22424158730791|1.15045200622483|1.15266024860094|1.18660218787213|1.22255014726972|1.2170357504032|NA|0|NA
1.09308255287765|1.19863269904356|1.25366681261378|1.20397304442545|1.20072215177724|1.11159456514369|NA|0|NA
1.14766434723476|1.12269968335856|1.24184953386279|1.16847094640242|1.19544289747486|1.15133741570001|NA|0|NA
0.997726404726688|1.18357906209677|1.28527149112002|1.2494994462219|1.19803594930262|1.06109399168553|NA|0|NA
1.11106111537669|1.20918980136156|1.12138690621907|1.17342711764269|1.10002057750231|1.12051155504985|NA|0|NA
1.06292882980106|1.14184852656312|1.15150651872645|1.10194628373111|1.14955592126535|1.12157019138772|NA|0|NA
1.22256507863332|1.22043880453192|1.17053612109164|1.16051665076539|1.11000635242162|1.22026090336525|NA|0|NA
1.17671686182427|1.24123506238975|1.13376988023969|1.15811526214531|1.16330107150968|1.15295494472812|NA|0|NA
1.19751382009992|1.19627576487691|1.10243297707605|1.09128568280358|1.1574078829601|1.16759451188814|NA|0|NA
1.22499272314892|1.22492978559419|1.07571636040145|1.18315971673246|1.14011492598624|1.15488577144767|NA|0|NA
1.24432170199317|1.06038643808306|1.25954381800761|1.15626848541547|1.06845878554058|1.10321775228192|NA|0|NA
1.17311420107203|1.13322352928899|1.12929339378682|1.22367693048742|1.14064745005755|1.11758193642113|NA|0|NA
1.10375406833131|1.16754551337214|1.15936676623671|1.18042482634878|1.14829561345903|1.11634846259706|NA|0|NA
1.23174379415791|1.08610701427179|1.10876338859274|1.28927451905609|1.13430141374994|1.18141167008191|NA|0|NA
1.20164232307965|1.18310881905498|1.19195034717173|1.21789557688587|1.16310229127354|1.16263004194055|NA|0|NA
1.16919049792233|1.07514590898466|1.19403941242828|1.19427333205586|1.3194371713601|1.16993336903561|NA|0|NA
1.12113996520615|1.10423245364227|1.16652627714751|1.22704275723142|1.17933457189773|1.10589310445891|NA|0|NA
1.08499598331402|1.18959980566658|1.17598961360003|1.11603050848368|1.16078299348963|1.21975332654523|NA|0|NA
1.20086609035043|1.18528412896584|1.15595055366447|1.12557702365218|1.26420165131902|1.25376749034605|NA|0|NA
1.16395941698488|1.08208077279017|1.18988859046098|1.08988749095371|1.02965583645233|1.17655476772325|NA|0|NA
1.11254779719482|1.08263546025307|1.02306651929126|1.16856548357729|1.2035065950625|1.20500079426666|NA|0|NA
1.06178747987612|1.09764799043761|1.16675381425652|1.17711604950195|1.18471563591378|1.05865994841912|NA|0|NA
1.09501564921762|1.13391745550683|1.17701748568357|1.14166341061954|1.18985405817361|1.1221410762922|NA|0|NA
1.20801121746903|1.14199887176564|1.07206543127342|1.28342786092027|1.21566632586844|1.15719881521818|NA|0|NA
1.11764503381359|1.16382716442299|1.14566098845672|1.16157282644219|1.18659274285888|1.15376915219051|NA|0|NA
1.15188347205459|1.13326024659032|1.14281892779082|1.10936133213397|1.20957209666791|1.0449414794295|NA|0|NA
1.27142415225583|1.06557399574995|1.20171575883696|1.18772699863727|1.10436591502733|1.22874881367823|NA|0|NA
1.23726464088879|1.13028488591326|1.14163146496136|1.17969286788462|1.14475475275691|1.12803817629534|NA|0|NA
1.27123349361219|1.1235622596792|1.22919924158692|1.26866123537101|1.12317016580125|1.15344917024874|NA|0|NA
1.16421267301236|1.17043706032201|1.10168397666548|1.19952738559974|1.18941887015921|1.24820941950847|NA|0|NA
1.11117359469353|1.16639858475991|1.21025382164582|1.18711814773351|1.18124784909382|1.15978230957015|NA|0|NA
1.09073802446915|1.18803784333755|1.14929284906126|1.11762723132769|1.07508186356581|1.18708386111097|NA|0|NA
1.24803895549666|1.13836768757446|1.2260451908105|1.16448647465469|1.11281136157606|1.06300635232137|NA|0|NA
1.11657657534109|1.29657485333337|1.23350819111421|1.1742863064459|1.2384089970268|1.1474429266943|NA|0|NA
1.10509699043921|1.17693278170439|1.24737073366203|1.13817364647376|1.14153781119729|1.21534798634213|NA|0|NA
1.21856382394015|1.28488305095005|1.16171618866218|1.19832088854643|1.25687398626901|1.2388647470964|NA|0|NA
1.20668507043263|1.21745488835767|1.25446403331334|1.24711386789164|1.25201802021922|1.21665261061987|NA|0|NA
1.20630300972891|1.10029775059022|1.17193725689254|1.23249691047475|1.16663539907657|1.15499696456308|NA|0|NA
1.07231037079832|1.21444986568008|1.17448099793863|1.15015424315244|1.22142918536031|1.12861003927528|NA|0|NA
1.0887789616655|1.22596105465085|1.07326004915627|1.17461840873895|1.09565030075394|1.09527133259411|NA|0|NA
1.21274981532492|1.16114976484277|1.07946294070441|1.22787372973957|1.17404894931699|1.16087141622474|NA|0|NA
1.19066558502225|1.17826045561885|1.2349913394359|1.10975666807928|1.23370007140411|1.21653313147426|NA|0|NA
1.13166663744935|1.14156421721273|1.19354051038768|1.13945879371849|1.18644506797754|1.13030924124802|NA|0|NA
1.13722083049476|1.28726848262514|1.09004911959931|1.14998752329395|1.1165056702245|1.14693857787974|NA|0|NA
1.18753100506612|1.17907003243475|1.24495198023667|1.11671855941107|1.16776291790009|1.18131909811665|NA|0|NA
1.12086077492089|1.13514331829613|1.14394065453027|1.16075113306262|1.0815332484595|1.19543691361369|NA|0|NA
1.0922484402826|1.06607888880079|1.06495353203416|1.0895326247914|1.12717516986976|1.12367206534325|NA|0|NA
1.14756703086956|1.05753176315979|1.08274357010269|1.20546464425481|1.10311904829198|1.18500183375621|NA|0|NA
1.15973401764853|1.08346480754355|1.09376941742246|1.17941683979001|1.21749250930374|1.11437177996951|NA|0|NA
1.16700479738456|1.13716179601231|1.25492616916925|1.13909076480979|1.08300608249858|1.13393192361528|NA|0|NA
1.23923101558987|1.08862640687579|1.20370153849831|1.18603871919884|1.17349661448406|1.21887066115544|NA|0|NA
1.17590213072835|1.16643217695163|1.27337348363681|1.19549076650497|1.12850832013485|1.20191893705483|NA|0|NA
1.1374375337783|1.1470264579416|1.20170297815228|1.16347750356694|1.05565895207508|1.18605922662301|NA|0|NA
1.1115166572774|1.20408673961238|1.13855572464764|1.12611382008415|1.1043135604197|1.21899456063738|NA|0|NA
1.21947236209435|1.1961269573516|1.07379095561886|1.0697708183769|1.23454412328168|1.19125598132125|NA|0|NA
1.17825613843715|1.1017653758945|1.11650580027587|1.1776867092614|1.19873494163392|1.16999085652595|NA|0|NA
1.15298878338702|1.11576487540081|1.19007133181047|1.23410143053517|1.11523791156429|1.11815665929492|NA|0|NA
1.09796764891422|1.27480766159418|1.10278613614115|1.15928226113529|1.15088308607041|1.21038703581029|NA|0|NA
1.13919206768269|1.15027644171551|1.16146940211559|1.17246518918506|1.21549074401084|1.22903456197|NA|0|NA
1.23593973155845|1.17362406168155|1.19588494609825|1.12884692299734|1.10118609846447|1.04578629879086|NA|0|NA
1.21740693929267|1.16632281993066|1.12241346262813|1.19896070041913|1.18082278979386|1.14720730239907|NA|0|NA
1.15541044613968|1.17099602775339|1.08723551251283|1.12076884770373|1.11434838504935|1.1200086867901|NA|0|NA
1.15878133665738|1.22476910929272|1.09723705084165|1.23423908309582|1.21876879267317|1.16344243411609|NA|0|NA
1.11052206699418|1.07943431656539|1.12526121817086|1.16144648362984|1.14639812645907|1.13234124101583|NA|0|NA
1.1628238696075|1.14699463051352|1.1683044529923|1.13473788253763|1.10837154567368|1.18893217145983|NA|0|NA
1.24531314416916|1.14157535081497|1.1771687583886|1.1622333018287|1.17423574765444|1.29931960798088|NA|0|NA
1.11066797621978|1.15643424960649|1.09091826132688|1.15409180612192|1.14495474002527|1.22180811341306|NA|0|NA
1.18750024717674|1.16344458813222|1.16657650107011|1.17557964437013|1.20603027913136|1.05960875649081|NA|0|NA
1.14048735992055|1.18903530916312|1.10003741062838|1.17772311028153|1.23079479085555|1.10947606930977|NA|0|NA
1.10613686517635|1.19829544051967|1.03929897114444|1.08513078406595|1.07042667159002|1.18875381669015|NA|0|NA
1.15913911984264|1.11555980073739|1.17650313955912|1.12579069253928|1.09883605119587|1.1088232811179|NA|0|NA
1.13033485114067|1.15429520548542|1.15491012963789|1.09936736256829|1.09911954365982|1.13678683510198|NA|0|NA
1.14706789574644|1.10868388060101|1.2066196083653|1.25168266866893|1.17563860706018|1.18869820609729|NA|0|NA
1.21273558625468|1.15159368366139|1.26529591987771|1.23349037579617|1.3039573331512|1.18134217348328|NA|0|NA
1.16082342362832|1.28180845543984|1.15136071656021|1.14395373278724|1.09507272444942|1.10256191036269|NA|0|NA
1.15677672880954|1.13854601391255|1.1942316690316|1.12163044848518|1.15857712672469|1.23993087801758|NA|0|NA
1.23496233361919|1.08714323642011|1.13481368947298|1.12877363260734|1.19776248551545|1.25294633404862|NA|0|NA
1.11271393851156|1.10304248453523|1.19484499411751|1.25856473815886|1.13586339930348|1.00907821091066|NA|0|NA
1.19862806701795|1.14176275008693|1.13069604843496|1.24198056171003|1.14647611080671|1.21391598928391|NA|0|NA
1.18126375331666|1.17079201672132|1.16531433726209|1.14938030414332|1.20056153904467|1.22336057654886|NA|0|NA
1.1393195112069|1.11448938593277|1.18130910740689|1.14080167080665|1.19767115097794|1.19076930645416|NA|0|NA
1.28724347208465|1.18592216416669|1.22998683221699|1.14078155687669|1.1958907584952|1.17729646073201|NA|0|NA
1.07404365874794|1.2677608076454|1.11150957799383|1.04888433028007|1.1953097085881|1.10790339143049|NA|0|NA
1.20385134098874|1.10444070986504|1.17087854343926|1.14349806165019|1.19794155955823|1.12459221447799|NA|0|NA
1.14615300557335|1.19541283111824|1.30242915130795|1.16814422383415|1.09948299302502|1.20484931800349|NA|0|NA
1.08797413146669|1.14872468204832|1.23849081358298|1.17624995863222|1.0949025316507|1.1557488161993|NA|0|NA
1.18025155252257|1.23820237151482|1.14644973330601|1.11602397882665|1.18512598847888|1.15891936604979|NA|0|NA
1.13031468336173|1.22308667205668|1.14816522501953|1.22261621018982|1.14964063344761|1.13708527809988|NA|0|NA
